,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
74038,87340515,87328451,Corticeus bicoloroides,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Corticeus,bicoloroides,,,,"(Roubal, 1933)",Endangered,B2ab(iii),3.1,Unknown,Global & Europe
74039,87340560,87329104,Corticeus fusciventris,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Corticeus,fusciventris,,,,"Reitter, 1884",Data Deficient,,3.1,Unknown,Global & Europe
74040,87340585,87329111,Corticeus krueperi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Corticeus,krueperi,,,,"(Obenberger, 1922)",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
74041,87340628,87329140,Corticeus rufithorax,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Corticeus,rufithorax,,,,"Pic, 1903",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
74042,87340660,87329230,Corticeus versipellis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Corticeus,versipellis,,,,"(Baudi, 1876)",Endangered,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global & Europe
74043,87340773,87329384,Hymenalia zoufali,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Hymenalia,zoufali,,,,"Mařan, 1935",Data Deficient,,3.1,Unknown,Global & Europe
74044,87341023,87329419,Mycetochara cretica,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Mycetochara,cretica,,,,"Mařan, 1954",Data Deficient,,3.1,Unknown,"Global, Europe & Mediterranean"
74045,87341067,87329429,Mycetochara melandryina,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Mycetochara,melandryina,,,,"Roubal, 1934",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global & Europe
74046,87341104,87329433,Mycetochara nigripes,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Mycetochara,nigripes,,,,"Petri, 1926",Data Deficient,,3.1,Unknown,Global & Europe
74047,87341118,87327788,Mycetochara straussii,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,TENEBRIONIDAE,Mycetochara,straussii,,,,"Seidlitz, 1896",Near Threatened,B2a,3.1,Unknown,Global & Europe
74071,87495536,47944419,Esymus fumigatulus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Esymus,fumigatulus,,,,"(Reitter, 1892)",Data Deficient,,3.1,Unknown,Global
74072,87496163,47943568,Accrosus carpetanus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Accrosus,carpetanus,,,,"(Graëlls, 1847)",Least Concern,,3.1,Unknown,Global & Europe
74073,87496298,47943662,Ammoecius frigidus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ammoecius,frigidus,,,,"(Brisout de Barneville, 1866)",Least Concern,,3.1,Unknown,Global & Europe
74074,87496454,47944248,Neagolius heydeni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Neagolius,heydeni,,,,"(Harold, 1871)",Data Deficient,,3.1,Unknown,Global & Europe
74075,87498471,47944232,Melinopterus tingens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Melinopterus,tingens,,,,"(Reitter, 1892)",Least Concern,,3.1,Unknown,Global
74077,87522933,163543,Agriocnemis dobsoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Agriocnemis,dobsoni,,,,"Fraser, 1954",Near Threatened,B1a,3.1,Unknown,Global
74078,87523047,50959554,Anax georgius,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Anax,georgius,,,,"Selys, 1872",Data Deficient,,3.1,Unknown,Global
74079,87523052,167343,Argiocnemis rubescens,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Argiocnemis,rubescens,,,,"Selys, 1877",Least Concern,,3.1,Unknown,Global
74080,87526828,163567,Austroargiolestes brookhousei,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Austroargiolestes,brookhousei,,,,"Theischinger &amp; O'Farrell, 1986",Least Concern,,3.1,Unknown,Global
74081,87526935,167369,Diplacodes nebulosa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Diplacodes,nebulosa,,,,"(Fabricius, 1793)",Least Concern,,3.1,Unknown,Global
74082,87527287,163532,Dromaeschna forcipata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Dromaeschna,forcipata,,,,"(Tillyard, 1907)",Least Concern,,3.1,Unknown,Global
74083,87527394,163558,Griseargiolestes bucki,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Griseargiolestes,bucki,,,,"Theischinger, 1998",Vulnerable,D2,3.1,Unknown,Global
74084,87527502,163549,Hemicordulia koomina,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Hemicordulia,koomina,,,,"Watson, 1969",Vulnerable,B1ab(iii),3.1,Unknown,Global
74085,87527607,163828,Huonia melvillensis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Huonia,melvillensis,,,,"Brown &amp; Theischinger, 1998",Vulnerable,D2,3.1,Unknown,Global
74086,87527709,163538,Indolestes alleni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Indolestes,alleni,,,,"(Tillyard, 1913)",Least Concern,,3.1,Unknown,Global
74087,87527826,163545,Macromia viridescens,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MACROMIIDAE,Macromia,viridescens,,,,"Tillyard, 1911",Least Concern,,3.1,Unknown,Global
74088,87527929,163925,Metaphya tillyardi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Metaphya,tillyardi,,,,"Ris, 1913",Least Concern,,3.1,Unknown,Global
74089,87528024,163540,Nannophya occidentalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Nannophya,occidentalis,,,,"(Tillyard, 1908)",Least Concern,,3.1,Unknown,Global
74090,87528119,163525,Nososticta kalumburu,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Nososticta,kalumburu,,,,"Watson &amp; Theischinger, 1984",Least Concern,,3.1,Unknown,Global
74091,87528227,163556,Nososticta koolpinyah,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Nososticta,koolpinyah,,,,"Watson &amp; Theischinger, 1984",Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global
74092,87528344,163583,Nososticta pilbara,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Nososticta,pilbara,,,,"Watson, 1969",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
74093,87528450,163903,Orthetrum balteatum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthetrum,balteatum,,,,"Lieftinck, 1933",Near Threatened,D2,3.1,Unknown,Global
74094,87528568,163555,Petalura litorea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PETALURIDAE,Petalura,litorea,,,,"Theischinger, 1999",Near Threatened,,3.1,Decreasing,Global
74095,87528690,16712,Petalura pulcherrima,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PETALURIDAE,Petalura,pulcherrima,,,,"Tillyard, 1913",Vulnerable,D2,3.1,Unknown,Global
74096,87528800,167281,Potamarcha congener,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Potamarcha,congener,,,,"(Rambur, 1842)",Least Concern,,3.1,Unknown,Global
74097,87529256,163571,Procordulia affinis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Procordulia,affinis,,,,"(Sélys, 1871)",Least Concern,,3.1,Unknown,Global
74098,87529355,163880,Rhyothemis princeps,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Rhyothemis,princeps,,,,"Kirby, 1894",Least Concern,,3.1,Unknown,Global
74099,87529469,163539,Synthemiopsis gomphomacromioides,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Synthemiopsis,gomphomacromioides,,,,"Tillyard, 1917",Least Concern,,3.1,Unknown,Global
74100,87529569,167460,Tetrathemis irregularis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Tetrathemis,irregularis,,,,"Brauer, 1868",Least Concern,,3.1,Unknown,Global
74103,87533956,87531053,Gynacantha kirbyi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Gynacantha,kirbyi,,,,"Krüger, 1898",Least Concern,,3.1,Unknown,Global
74104,87533961,87531118,Gynacantha mocsaryi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Gynacantha,mocsaryi,,,,"Förster, 1898",Least Concern,,3.1,Unknown,Global
74105,87533966,87531371,Archiargiolestes parvulus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Archiargiolestes,parvulus,,,,"(Watson, 1977)",Near Threatened,B1b(iii),3.1,Unknown,Global
74106,87533971,87531486,Austroargiolestes alpinus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Austroargiolestes,alpinus,,,,"(Tillyard, 1913)",Near Threatened,B1a(i),3.1,Unknown,Global
74107,87533976,87531616,Austroargiolestes amabilis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Austroargiolestes,amabilis,,,,"(Förster, 1899)",Least Concern,,3.1,Unknown,Global
74108,87533981,87531801,Austroargiolestes aureus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Austroargiolestes,aureus,,,,"(Tillyard, 1906)",Least Concern,,3.1,Unknown,Global
74109,87533986,87531875,Austroargiolestes christine,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Austroargiolestes,christine,,,,"Theischinger &amp; O'Farrell, 1986",Least Concern,,3.1,Unknown,Global
74110,87533991,87531892,Austroargiolestes chrysoides,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Austroargiolestes,chrysoides,,,,"(Tillyard, 1913)",Least Concern,,3.1,Unknown,Global
74111,87533996,87531963,Austroargiolestes elke,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Austroargiolestes,elke,,,,"Theischinger &amp; O'Farrell, 1986",Vulnerable,B1ab(iii),3.1,Unknown,Global
74112,87534001,87531977,Austroargiolestes icteromelas,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Austroargiolestes,icteromelas,,,,"(Selys, 1862)",Least Concern,,3.1,Unknown,Global
74113,87534006,87532124,Austroargiolestes isabellae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Austroargiolestes,isabellae,,,,"Theischinger &amp; O'Farrell, 1986",Least Concern,,3.1,Unknown,Global
74114,87534011,87532245,Griseargiolestes albescens,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Griseargiolestes,albescens,,,,"(Tillyard, 1913)",Least Concern,,3.1,Unknown,Global
74115,87534016,87532439,Griseargiolestes eboracus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Griseargiolestes,eboracus,,,,"(Tillyard, 1913)",Least Concern,,3.1,Unknown,Global
74116,87534021,87532507,Griseargiolestes fontanus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Griseargiolestes,fontanus,,,,"(Tillyard, 1913)",Least Concern,,3.1,Unknown,Global
74117,87534026,87532549,Griseargiolestes griseus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Griseargiolestes,griseus,,,,"(Hagen, 1862)",Least Concern,,3.1,Unknown,Global
74118,87534031,87532571,Griseargiolestes intermedius,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Griseargiolestes,intermedius,,,,"(Tillyard, 1913)",Least Concern,,3.1,Unknown,Global
74119,87534036,87532663,Griseargiolestes metallicus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Griseargiolestes,metallicus,,,,"(Sjöstedt, 1917)",Near Threatened,B1a(i),3.1,Unknown,Global
74120,87534041,87532887,Miniargiolestes minimus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Miniargiolestes,minimus,,,,"(Tillyard, 1908)",Least Concern,,3.1,Unknown,Global
74121,87534046,87532918,Podopteryx selysi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Podopteryx,selysi,,,,"(Förster, 1899)",Least Concern,,3.1,Unknown,Global
74122,87534051,87533125,Neurobasis australis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CALOPTERYGIDAE,Neurobasis,australis,,,,"Selys, 1878",Least Concern,,3.1,Unknown,Global
74123,87534056,87533167,Agriocnemis argentea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Agriocnemis,argentea,,,,"Tillyard, 1906",Least Concern,,3.1,Unknown,Global
74124,87534061,87533171,Agriocnemis rubricauda,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Agriocnemis,rubricauda,,,,"Tillyard, 1913",Least Concern,,3.1,Unknown,Global
74125,87534066,87533178,Agriocnemis thoracalis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Agriocnemis,thoracalis,,,,"Sjöstedt, 1917",Data Deficient,,3.1,Unknown,Global
74126,87534071,87533313,Archibasis mimetes,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Archibasis,mimetes,,,,"(Tillyard, 1913)",Least Concern,,3.1,Unknown,Global
74127,87534076,87533424,Austrocnemis maccullochi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Austrocnemis,maccullochi,,,,"(Tillyard, 1926)",Least Concern,,3.1,Unknown,Global
74128,87534081,87533465,Ischnura pruinescens,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Ischnura,pruinescens,,,,"(Tillyard, 1906)",Least Concern,,3.1,Unknown,Global
74129,87534086,87533472,Hemicordulia flava,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Hemicordulia,flava,,,,"Theischinger &amp; Watson, 1991",Data Deficient,,3.1,Unknown,Global
74130,87534091,87533785,Hemicordulia kalliste,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Hemicordulia,kalliste,,,,"Theischinger &amp; Watson, 1991",Data Deficient,,3.1,Unknown,Global
74131,87534096,87533811,Hemicordulia novaehollandiae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Hemicordulia,novaehollandiae,,,,"(Selys, 1871)",Data Deficient,,3.1,Unknown,Global
74132,87534101,87533825,Hemicordulia superba,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Hemicordulia,superba,,,,"Tillyard, 1911",Least Concern,,3.1,Unknown,Global
74133,87534106,87533835,Pentathemis membranulata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULIIDAE,Pentathemis,membranulata,,,,"Karsch, 1890",Least Concern,,3.1,Unknown,Global
74134,87539919,87534133,Austrolestes annulosus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Austrolestes,annulosus,,,,"(Selys, 1862)",Least Concern,,3.1,Unknown,Global
74135,87539924,87534158,Austrolestes aridus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Austrolestes,aridus,,,,"(Tillyard, 1908)",Least Concern,,3.1,Unknown,Global
74136,87539929,87534172,Austrolestes cingulatus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Austrolestes,cingulatus,,,,"(Burmeister, 1839)",Least Concern,,3.1,Unknown,Global
74137,87539939,87534211,Austrolestes io,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Austrolestes,io,,,,"(Selys, 1862)",Least Concern,,3.1,Unknown,Global
74138,87539944,87534235,Austrolestes psyche,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Austrolestes,psyche,,,,"(Hagen, 1862)",Least Concern,,3.1,Unknown,Global
74139,87539949,87534415,Indolestes obiri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Indolestes,obiri,,,,"Watson, 1979",Vulnerable,B1ab(iii),3.1,Unknown,Global
74140,87539954,87534435,Indolestes tenuissimus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Indolestes,tenuissimus,,,,"Tillyard, 1906",Least Concern,,3.1,Unknown,Global
74141,87539959,87534464,Lestoidea barbarae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTOIDEIDAE,Lestoidea,barbarae,,,,"Watson, 1967",Vulnerable,D2,3.1,Unknown,Global
74142,87539964,87534518,Lestoidea brevicauda,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTOIDEIDAE,Lestoidea,brevicauda,,,,"Theischinger, 1996",Near Threatened,B1a(i)b(iii),3.1,Unknown,Global
74143,87539969,87534534,Lestoidea conjuncta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTOIDEIDAE,Lestoidea,conjuncta,,,,"Tillyard, 1913",Least Concern,,3.1,Unknown,Global
74144,87539974,87534544,Lestoidea lewisiana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTOIDEIDAE,Lestoidea,lewisiana,,,,"Theischinger, 1996",Endangered,B1ab(iii),3.1,Unknown,Global
74145,87539979,87534560,Austrolestes leda,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LESTIDAE,Austrolestes,leda,,,,"(Selys, 1862)",Least Concern,,3.1,Unknown,Global
74146,87539984,87534595,Aethriamanta circumsignata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Aethriamanta,circumsignata,,,,"Selys, 1897",Least Concern,,3.1,Unknown,Global
74147,87539989,87534622,Aethriamanta nymphaeae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Aethriamanta,nymphaeae,,,,"Lieftinck, 1949",Least Concern,,3.1,Unknown,Global
74148,87539994,87534700,Diplacodes melanopsis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Diplacodes,melanopsis,,,,"(Martin, 1901)",Least Concern,,3.1,Unknown,Global
74149,87539999,87534841,Nannophlebia eludens,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Nannophlebia,eludens,,,,"Tillyard, 1908",Least Concern,,3.1,Unknown,Global
74150,87540004,87534887,Nannophlebia injibandi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Nannophlebia,injibandi,,,,"Watson, 1969",Least Concern,,3.1,Unknown,Global
74151,87540009,87534981,Nannophlebia mudginberri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Nannophlebia,mudginberri,,,,"Watson &amp; Theischinger, 1991",Least Concern,,3.1,Unknown,Global
74152,87540014,87534993,Nannophya australis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Nannophya,australis,,,,"Brauer, 1865",Least Concern,,3.1,Unknown,Global
74153,87540019,87534997,Nannophya paulsoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Nannophya,paulsoni,,,,"Theischinger, 2003",Data Deficient,,3.1,Unknown,Global
74154,87540024,87535085,Notolibellula bicolor,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Notolibellula,bicolor,,,,"Theischinger &amp; Watson, 1977",Least Concern,,3.1,Unknown,Global
74155,87540029,87535148,Orthetrum boumiera,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthetrum,boumiera,,,,"Watson &amp; Arthington, 1978",Near Threatened,,3.1,Unknown,Global
74156,87540034,87535165,Raphismia bispina,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Raphismia,bispina,,,,"(Hagen, 1867)",Least Concern,,3.1,Decreasing,Global
74157,87540039,87535206,Rhyothemis braganza,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Rhyothemis,braganza,,,,"Karsch, 1890",Least Concern,,3.1,Unknown,Global
74158,87540044,87535217,Rhyothemis resplendens,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Rhyothemis,resplendens,,,,"Selys, 1878",Least Concern,,3.1,Unknown,Global
74159,87540049,87535281,Tramea stenoloba,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Tramea,stenoloba,,,,"(Watson, 1962)",Least Concern,,3.1,Stable,Global
74160,87540054,87535319,Urothemis aliena,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Urothemis,aliena,,,,"Selys, 1878",Least Concern,,3.1,Unknown,Global
74161,87540059,87535402,Zyxomma elgneri,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Zyxomma,elgneri,,,,"Ris, 1913",Least Concern,,3.1,Unknown,Global
74162,87540064,87535424,Macromia tillyardi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MACROMIIDAE,Macromia,tillyardi,,,,"Martin, 1906",Least Concern,,3.1,Unknown,Global
74163,87540069,87536212,Petalura gigantea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PETALURIDAE,Petalura,gigantea,,,,"Leach, 1815",Least Concern,,3.1,Unknown,Global
74164,87540074,87536237,Petalura hesperia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PETALURIDAE,Petalura,hesperia,,,,"Watson, 1958",Data Deficient,,3.1,Decreasing,Global
74165,87540079,87536260,Petalura ingentissima,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PETALURIDAE,Petalura,ingentissima,,,,"Tillyard, 1908",Least Concern,,3.1,Unknown,Global
74166,87540084,87536357,Nososticta baroalba,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Nososticta,baroalba,,,,"Watson &amp; Theischinger, 1983",Least Concern,,3.1,Unknown,Global
74167,87540089,87536365,Nososticta fraterna,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Nososticta,fraterna,,,,"(Lieftinck, 1933)",Least Concern,,3.1,Unknown,Global
74168,87540094,87536392,Nososticta koongarra,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Nososticta,koongarra,,,,"Watson &amp; Theischinger, 1984",Near Threatened,,3.1,Unknown,Global
74169,87540099,87536400,Nososticta liveringa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Nososticta,liveringa,,,,"Watson &amp; Theischinger, 1984",Least Concern,,3.1,Unknown,Global
74170,87540104,87536431,Nososticta solida,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Nososticta,solida,,,,"(Hagen, 1860)",Least Concern,,3.1,Unknown,Global
74171,87540109,87536571,Nososticta taracumbi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Nososticta,taracumbi,,,,"Watson &amp; Theischinger, 1984",Vulnerable,"B1ab(ii,iii)",3.1,Unknown,Global
74172,87540114,87536627,Chorismagrion risi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNLESTIDAE,Chorismagrion,risi,,,,"Morton, 1914",Least Concern,,3.1,Unknown,Global
74173,87540119,87536930,Episynlestes albicaudus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNLESTIDAE,Episynlestes,albicaudus,,,,"(Tillyard, 1913)",Least Concern,,3.1,Unknown,Global
74174,87540124,87537398,Episynlestes cristatus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNLESTIDAE,Episynlestes,cristatus,,,,"Watson &amp; Moulds, 1977",Least Concern,,3.1,Unknown,Global
74175,87540129,87537445,Episynlestes intermedius,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNLESTIDAE,Episynlestes,intermedius,,,,"Theischinger &amp; Watson, 1985",Vulnerable,D2,3.1,Unknown,Global
74176,87540134,87537484,Synlestes selysi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNLESTIDAE,Synlestes,selysi,,,,"Tillyard, 1917",Least Concern,,3.1,Unknown,Global
74177,87540139,87537497,Synlestes tropicus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNLESTIDAE,Synlestes,tropicus,,,,"Tillyard, 1917",Least Concern,,3.1,Unknown,Global
74178,87540144,87537502,Synlestes weyersii,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNLESTIDAE,Synlestes,weyersii,,,,"Selys, 1868",Least Concern,,3.1,Unknown,Global
74179,87540149,87537541,Austrosynthemis cyanitincta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Austrosynthemis,cyanitincta,,,,"(Tillyard, 1908)",Least Concern,,3.1,Unknown,Global
74180,87540154,87538487,Choristhemis flavoterminata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Choristhemis,flavoterminata,,,,"(Martin, 1901)",Least Concern,,3.1,Unknown,Global
74181,87540159,87538495,Choristhemis olivei,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Choristhemis,olivei,,,,"(Tillyard, 1909)",Near Threatened,,3.1,Unknown,Global
74182,87540164,87538532,Eusynthemis barbarae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Eusynthemis,barbarae,,,,"(Moulds, 1985)",Data Deficient,,3.1,Unknown,Global
74183,87540169,87538592,Eusynthemis brevistyla,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Eusynthemis,brevistyla,,,,"(Selys, 1871)",Least Concern,,3.1,Unknown,Global
74184,87540174,87538648,Eusynthemis deniseae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Eusynthemis,deniseae,,,,"Theischinger, 1977",Vulnerable,D2,3.1,Unknown,Global
74185,87540179,87538652,Eusynthemis guttata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Eusynthemis,guttata,,,,"(Selys, 1871)",Least Concern,,3.1,Unknown,Global
74186,87540184,87538676,Eusynthemis nigra,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Eusynthemis,nigra,,,,"(Tillyard, 1906)",Least Concern,,3.1,Unknown,Global
74187,87540189,87539229,Eusynthemis rentziana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,SYNTHEMISTIDAE,Eusynthemis,rentziana,,,,"Theischinger, 1998",Least Concern,,3.1,Unknown,Global
