,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,commonName,language
7765,107980106,107980084,Chiriquia spinata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Chiriquia,spinata,,,,"Günther, 1939",Data Deficient,,3.1,Unknown,Global,Spiny Pygmy Grasshopper,English
7766,107980470,107980466,Chorthippus darvazicus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Chorthippus,darvazicus,,,,"Mistshenko, 1951",Least Concern,,3.1,Unknown,Global,Darvaz Grasshopper,English
7767,107980626,107980595,Circocephalus maculatus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Circocephalus,maculatus,,,,"Zheng, 1985",Least Concern,,3.1,Unknown,Global,Manchurian Grasshopper,English
7768,107981357,107981315,Conozoa texana,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Conozoa,texana,,,,"Bruner, 1889",Least Concern,,3.1,Unknown,Global,Cristate Grasshopper,English
7769,107981730,107981724,Coryphosima stenoptera,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Coryphosima,stenoptera,,,,"(Schaum, 1853)",Least Concern,,3.1,Unknown,Global,African Common Grasshopper,English
7770,107981903,107981898,Criotettix triangularis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Criotettix,triangularis,,,,"Zheng, 2008",Vulnerable,"B2ab(iii,v)",3.1,Decreasing,Global,Jinghong Spiky Groundhopper,English
7771,107983047,107982741,Tachycines rammei,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Tachycines,rammei,,,,"Karny, 1926",Data Deficient,,3.1,Unknown,Global,Guangdong Camel Cricket,English
7772,107983308,107983303,Docidocercus pehlkei,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Docidocercus,pehlkei,,,,"Beier, 1960",Least Concern,,3.1,Decreasing,Global,Rio Magdalena Katydid,English
7773,107983410,107983389,Dysonia alipes,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Dysonia,alipes,,,,"(Westwood, 1844)",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global,Central Cordillera Lichen Katydid,English
7774,107983432,107983427,Elimaea abramovi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Elimaea,abramovi,,,,"Gorochov, 2009",Least Concern,,3.1,Unknown,Global,Long Lanh Sickle Bush-cricket,English
7775,107983553,107983536,Eneoptera panoplos,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Eneoptera,panoplos,,,,"Otte, 2006",Least Concern,,3.1,Unknown,Global,La Selva Shrub Cricket,English
7776,107983601,107983596,Eremidium erectus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,LENTULIDAE,Eremidium,erectus,,,,"Dirsh, 1956",Data Deficient,,3.1,Unknown,Global,Ukhahlamba Earless Grasshopper,English
7777,109192578,109192571,Eucopiocera rubripes,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Eucopiocera,rubripes,,,,"Bruner, 1908",Vulnerable,D2,3.1,Stable,Global,Omiltemi Pine Grasshopper,English
7778,109192791,68378608,Eumodicogryllus bordigalensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Eumodicogryllus,bordigalensis,,,,"(Latreille, 1804)",Least Concern,,3.1,Increasing,Global,Verge Cricket,English
7779,109193228,109193224,Eurotettix brevicerci,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Eurotettix,brevicerci,,,,"Cigliano, 2007",Data Deficient,,3.1,Decreasing,Global,Short-Cerci Cerrado Grasshopper,English
7780,109193289,109193285,Euscyrtus bolivari,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Euscyrtus,bolivari,,,,"Chopard, 1969",Data Deficient,,3.1,Unknown,Global,Kodaikanal Grass Cricket,English
7781,109193979,109193972,Formosatettixoides wuyishanensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Formosatettixoides,wuyishanensis,,,,"(Zheng &amp; Liang, 1993)",Data Deficient,,3.1,Unknown,Global,Wuyishan Pygmy Grasshopper,English
7782,109194111,109194106,Glomeremus nitidus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLACRIDIDAE,Glomeremus,nitidus,,,,"(Karsch, 1893)",Data Deficient,,3.1,Unknown,Global,Adélé Raspy Cricket,English
7783,109194301,109194292,Gryllacris barabensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLACRIDIDAE,Gryllacris,barabensis,,,,"Karny, 1931",Vulnerable,A3c,3.1,Decreasing,Global,Barabei Raspy Cricket,English
7784,109195092,109195087,Gryllus jallae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Gryllus,jallae,,,,"Giglio-Tos, 1907",Data Deficient,,3.1,Decreasing,Global,Miombo Field Cricket,English
7785,109196094,109196073,Hapithus nablista,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Hapithus,nablista,,,,"(Saussure, 1897)",Data Deficient,,3.1,Unknown,Global,Lost Shrub Cricket,English
7786,109196174,109196168,Henicothericles spectabilis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,THERICLEIDAE,Henicothericles,spectabilis,,,,"Descamps, 1977",Data Deficient,,3.1,Unknown,Global,Hwange Bush Grasshopper,English
7787,109197426,109197421,Holochlora biloba,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Holochlora,biloba,,,,"Stål, 1874",Data Deficient,,3.1,Unknown,Global,Unexpected Leaf Bush-cricket,English
7788,109197482,109197475,Horatosphaga elgonis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Horatosphaga,elgonis,,,,"(Chopard, 1938)",Vulnerable,"B2ab(iii,v)",3.1,Decreasing,Global,Mount Elgon Grass Bush-cricket,English
7789,109197858,109197814,Incertana himalayana,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Incertana,himalayana,,,,"(Ramme, 1933)",Data Deficient,,3.1,Unknown,Global,Himalayan Decorated Bush-cricket,English
7790,109197899,109197888,Itara chopardi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Itara,chopardi,,,,"Gorochov, 1997",Data Deficient,,3.1,Unknown,Global,Murud Forest Cricket,English
7791,109198162,109197932,Jivarus pictifrons,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Jivarus,pictifrons,,,,"Ronderos, 1979",Data Deficient,,3.1,Unknown,Global,Jimbura Mountain Grasshopper,English
7792,109198264,109198258,Microbinthus santoensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Microbinthus,santoensis,,,,"(Robillard, 2009)",Least Concern,,3.1,Unknown,Global,Vanuatu Coast Cricket,English
7793,109198422,109198409,Leptoteratura jona,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Leptoteratura,jona,,,,"Yamasaki, 1987",Vulnerable,D2,3.1,Unknown,Global,Kunigami Tree Bush-cricket,English
7794,109198615,109198501,Liparoscella modesta,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Liparoscella,modesta,,,,"(Brunner von Wattenwyl, 1895)",Least Concern,,3.1,Decreasing,Global,Wart-face Katydid,English
7795,109198850,109198845,Mastachopardia congoensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,EUSCHMIDTIIDAE,Mastachopardia,congoensis,,,,"Descamps, 1967",Data Deficient,,3.1,Unknown,Global,Tsokia Bush Grasshopper,English
7796,109199065,109199053,Melanoplus lemhiensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Melanoplus,lemhiensis,,,,"Hebard, 1935",Vulnerable,D2,3.1,Unknown,Global,Lemhi Spur Throat Grasshopper,English
7797,109199563,109199558,Mirhipipteryx imperfecta,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RIPIPTERYGIDAE,Mirhipipteryx,imperfecta,,,,"Günther, 1989",Data Deficient,,3.1,Unknown,Global,Peruvian Mud-grasshopper,English
7798,109199632,109199604,Modicogryllus densinervis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Modicogryllus,densinervis,,,,"(Chopard, 1934)",Data Deficient,,3.1,Unknown,Global,Kilo Stripe-headed Cricket,English
7799,109199714,109199709,Munatia biolleyi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ROMALEIDAE,Munatia,biolleyi,,,,"Carl, 1916",Least Concern,,3.1,Unknown,Global,Costa Rica Tree Grasshopper,English
7800,109200114,109200062,Neonemobius variegatus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TRIGONIDIIDAE,Neonemobius,variegatus,,,,"(Bruner, 1893)",Least Concern,,3.1,Unknown,Global,Variegated ground cricket,English
7801,109200420,109200389,Noonacris novahibernica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PYRGOMORPHIDAE,Noonacris,novahibernica,,,,"Kevan, 1966",Data Deficient,,3.1,Unknown,Global,New Ireland Longfoot Grasshopper,English
7802,109200470,109200457,Oecanthus galpini,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Oecanthus,galpini,,,,"Toms &amp; Otte, 1988",Least Concern,,3.1,Unknown,Global,Limpopo Green Tree Cricket,English
7803,109221183,109221152,Onosandridus larvatus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ANOSTOSTOMATIDAE,Onosandridus,larvatus,,,,"Karny, 1929",Data Deficient,,3.1,Unknown,Global,Lost King Cricket,English
7804,109221299,109221276,Orphula gracilicornis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Orphula,gracilicornis,,,,"Bruner, 1910",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global,Misiones Forest Edge Grasshopper,English
7805,109221765,109221761,Oxyprora flavicornis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Oxyprora,flavicornis,,,,"Redtenbacher, 1891",Near Threatened,A2c,3.1,Decreasing,Global,Cerrado Rhino Katydid,English
7806,109221849,109221844,Pantecphylus kamerunus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Pantecphylus,kamerunus,,,,"Schmidt, 2003",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global,Cameroon Spiny Katydid,English
7807,109221915,109221910,Paranelytra bruneri,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Paranelytra,bruneri,,,,"Karny, 1907",Data Deficient,,3.1,Unknown,Global,Marcapata Flightless Conehead,English
7808,109221969,109221964,Paratettix asbenensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Paratettix,asbenensis,,,,"Chopard, 1950",Least Concern,,3.1,Unknown,Global,Afrotropical Groundhopper,English
7809,109222168,109222162,Phaeoparia amblyceps,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ROMALEIDAE,Phaeoparia,amblyceps,,,,"Hebard, 1923",Least Concern,,3.1,Unknown,Global,Cordillera Oriental Mountain Grasshopper,English
7810,109222525,109222520,Phlugiolopsis montana,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Phlugiolopsis,montana,,,,"Wang, Li &amp; Liu, 2012",Data Deficient,,3.1,Decreasing,Global,Beimiao Tree Bush-cricket,English
7811,109222549,109222542,Phytomastax robusta,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,EUMASTACIDAE,Phytomastax,robusta,,,,"(Bey-Bienko, 1936)",Least Concern,,3.1,Unknown,Global,Alatau Monkey Grasshopper,English
7812,109222931,109222927,Prionacris viridipennis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ROMALEIDAE,Prionacris,viridipennis,,,,"Descamps, 1978",Least Concern,,3.1,Unknown,Global,Northeastern Forest Grasshopper,English
7813,109224199,109224192,Prorifera sagittifera,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,MORABIDAE,Prorifera,sagittifera,,,,"(Rehn, 1952)",Least Concern,,3.1,Unknown,Global,South Australian Monkey Grassshopper,English
7814,109224365,109224220,Pseudoceles persa,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Pseudoceles,persa,,,,"(Saussure, 1884)",Least Concern,,3.1,Unknown,Global,Persian Band-winged Grasshopper,English
7815,109224528,109224517,Pseudoschulthessiella cerciata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,THERICLEIDAE,Pseudoschulthessiella,cerciata,,,,"Descamps, 1977",Data Deficient,,3.1,Unknown,Global,Mweru Wantipa Bush Grasshopper,English
7816,109225083,109225078,Quilta oryzae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Quilta,oryzae,,,,"Uvarov, 1925",Least Concern,,3.1,Unknown,Global,Asian Rice Conehead Grasshopper,English
7817,109225177,109225107,Rhaphidophora invalida,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,RHAPHIDOPHORIDAE,Rhaphidophora,invalida,,,,"Gorochov, 1999",Vulnerable,"B1ab(iii,iv,v)",3.1,Decreasing,Global,Taman Negara Camel cricket,English
7818,109225777,109225260,Ruspolia interrupta,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Ruspolia,interrupta,,,,"(Walker, 1869)",Least Concern,,3.1,Unknown,Global,Asian Conehead,English
7819,109226231,109225888,Saussurella cornuta,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Saussurella,cornuta,,,,"(Haan, 1843)",Least Concern,,3.1,Unknown,Global,Common Pointed Pygmy Groundhopper,English
7820,109226663,109226514,Scotussa lemniscata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Scotussa,lemniscata,,,,"(Stål, 1861)",Least Concern,,3.1,Unknown,Global,Slender Orange-legged Grasshopper,English
7821,109227806,109227247,Sinochlora stylosa,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Sinochlora,stylosa,,,,"Shi &amp; Chang, 2004",Least Concern,,3.1,Unknown,Global,Libo Sickle Bush-cricket,English
7822,109228551,109228530,Sphingonotus arenarius,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Sphingonotus,arenarius,,,,"(Lucas, 1849)",Near Threatened,"B2b(iii,v)",3.1,Decreasing,Global,Algerian Sand Grasshopper,English
7823,109228696,109228653,Staleochlora arcuata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ROMALEIDAE,Staleochlora,arcuata,,,,"(Rehn, 1908)",Least Concern,,3.1,Unknown,Global,Paraná Purple-backed Grasshopper,English
7824,109234374,109234368,Stictophaula soekarandae,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Stictophaula,soekarandae,,,,"Gorochov, 1998",Data Deficient,,3.1,Unknown,Global,Spotted Soekanda Sickle Bush-cricket,English
7825,109234514,109234494,Tamdaora magnifica,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Tamdaora,magnifica,,,,"Gorochov, 1998",Least Concern,,3.1,Unknown,Global,Magnificient Tamdao Bush-cricket,English
7826,109234763,109234753,Tegrolcinia mirotibialis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Tegrolcinia,mirotibialis,,,,"Xia &amp; Liu, 1991",Least Concern,,3.1,Unknown,Global,Jinping Leaf Katydid,English
7827,109235333,109234797,Tetrix andeanum,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Tetrix,andeanum,,,,"(Hebard, 1923)",Data Deficient,,3.1,Unknown,Global,La Pica Groundhopper,English
7828,109235497,109235386,Tettigonia savignyi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Tettigonia,savignyi,,,,"(Lucas, 1849)",Vulnerable,"B2ab(iii,iv,v)",3.1,Decreasing,Global,Maghreb Green Bush-cricket,English
7829,109235906,109235888,Torbia viridissima,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Torbia,viridissima,,,,"(Brunner von Wattenwyl, 1878)",Least Concern,,3.1,Unknown,Global,Non-predaceous Gum Leaf Katydid,English
7830,109260207,109260202,Typophyllum modestum,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Typophyllum,modestum,,,,"Piza, 1976",Data Deficient,,3.1,Unknown,Global,Huamitá Little Walking Leaf,English
7831,109260319,109260314,Valiatrella multiprotubera,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Valiatrella,multiprotubera,,,,"Liu &amp; Shi, 2007",Vulnerable,A3c,3.1,Decreasing,Global,Ruili Forest Cricket,English
7832,109260741,109260736,Walkerana mira,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Walkerana,mira,,,,"(Otte &amp; Perez-Gelabert, 2009)",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global,Cordillera Central Shrub Cricket,English
7833,109260757,109260752,Xizicus laminatus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Xizicus,laminatus,,,,"Shi, 2013",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,Damingshan Tree Bush-cricket,English
7834,109283297,109283274,Drepanosticta penicillata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Drepanosticta,penicillata,,,,"van Tol, 2007",Data Deficient,,3.1,Unknown,Global,,
7835,109283318,109283314,Protosticta coomansi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Protosticta,coomansi,,,,"van Tol, 2000",Least Concern,,3.1,Decreasing,Global,,
7836,109283326,163921,Protosticta geijskesi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Protosticta,geijskesi,,,,"van Tol, 2000",Least Concern,,3.1,Stable,Global,,
7837,109283466,109283441,Protosticta vanderstarrei,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Protosticta,vanderstarrei,,,,"van Tol, 2000",Least Concern,,3.1,Decreasing,Global,,
7838,109283492,109283475,Libellago celebensis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CHLOROCYPHIDAE,Libellago,celebensis,,,,"van Tol, 2007",Least Concern,,3.1,Unknown,Global,,
7839,109283677,109283671,Libellago xanthocyana,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CHLOROCYPHIDAE,Libellago,xanthocyana,,,,"(Selys, 1869)",Least Concern,,3.1,Unknown,Global,,
7840,109283689,109283685,Pseudagrion celebense,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Pseudagrion,celebense,,,,"Lieftinck, 1937",Least Concern,,3.1,Unknown,Global,,
7841,109283703,109283697,Teinobasis lorquini,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Teinobasis,lorquini,,,,"(Selys, 1877)",Data Deficient,,3.1,Unknown,Global,,
7842,109283712,163914,Gynacantha nausicaa,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Gynacantha,nausicaa,,,,"Ris, 1915",Least Concern,,3.1,Decreasing,Global,,
7843,109283848,109283844,Gynacantha penelope,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Gynacantha,penelope,,,,"Ris, 1915",Near Threatened,B1ab(iii)+2ab(iii); D2,3.1,Decreasing,Global,,
7844,109283906,109283902,Diplacina militaris,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Diplacina,militaris,,,,"Ris, 1909",Least Concern,,3.1,Unknown,Global,,
7845,109284005,109283984,Diplacina sanguinolenta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Diplacina,sanguinolenta,,,,"van Tol, 1987",Least Concern,,3.1,Decreasing,Global,,
7846,109284033,109284029,Diplacina torrenticola,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Diplacina,torrenticola,,,,"van Tol, 1987",Least Concern,,3.1,Decreasing,Global,,
7847,109455359,109455353,Surudia loboptera,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Surudia,loboptera,,,,"Uvarov, 1930",Data Deficient,,3.1,Unknown,Global,Cal Madow Agile Grasshopper,English
7848,109478930,109478924,Pachyphymus samwaysi,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Pachyphymus,samwaysi,,,,"Bazelet &amp; Naskrecki, 2014",Data Deficient,,3.1,Unknown,Global,Samways's Agile Grasshopper,English
7849,109732655,109732288,Celebargiolestes toli,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,ARGIOLESTIDAE,Celebargiolestes,toli,,,,"Kalkman, 2016",Least Concern,,3.1,Decreasing,Global,,
7850,109732788,163858,Neurothemis nesaea,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Neurothemis,nesaea,,,,"Ris, 1911",Data Deficient,,3.1,Unknown,Global,,
7851,109809664,109809613,Microthymochares pullus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Microthymochares,pullus,,,,"Devriese, 1991",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,Baby Helmed Pygmy Grasshopper,English
7852,109809863,109809698,Thymochares rehni,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Thymochares,rehni,,,,"Günther, 1959",Data Deficient,,3.1,Unknown,Global,Rehn's Helmed Pygmy Grasshopper,English
7853,109809880,103899231,Procytettix hova,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETRIGIDAE,Procytettix,hova,,,,"Rehn, 1937",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global,Small Snout Pygmy Grasshopper,English
7854,110003153,110003147,Calliptamuloides minimus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Calliptamuloides,minimus,,,,"Dirsh, 1956",Least Concern,,3.1,Unknown,Global,Little Agile Grasshopper,English
7855,110064595,110064579,Euryphymus xanthocnemis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Euryphymus,xanthocnemis,,,,"Brancsik, 1897",Data Deficient,,3.1,Unknown,Global,,
7856,110200652,107972521,Camptonotus jamaicensis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLACRIDIDAE,Camptonotus,jamaicensis,,,,"(Brunner von Wattenwyl, 1888)",Data Deficient,,3.1,Decreasing,Global,Jamaican Leaf-Roller,English
7857,110207646,110206995,Amusina mexicana,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PROPHALANGOPSIDAE,Amusina,mexicana,,,,"(Saussure, 1893)",Data Deficient,,3.1,Unknown,Global,Teapa Short-winged Cricket,English
7858,110208557,110208552,Anaxipha philifolia,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TRIGONIDIIDAE,Anaxipha,philifolia,,,,"Rentz, 1973",Least Concern,,3.1,Unknown,Global,Osa Dwarf Cricket,English
7859,110209100,110209089,Dianemobius wulaius,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TRIGONIDIIDAE,Dianemobius,wulaius,,,,"Liu &amp; Yang, 1998",Data Deficient,,3.1,Unknown,Global,Taiwanese Stream Cricket,English
7860,110209281,110209252,Luzara rufipennis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PHALANGOPSIDAE,Luzara,rufipennis,,,,"Walker, 1869",Near Threatened,"B1ab(iii,v)",3.1,Decreasing,Global,Santa Marta Red-winged Cricket,English
7861,110210587,110209913,Metioche nigripes,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TRIGONIDIIDAE,Metioche,nigripes,,,,"Chopard, 1926",Data Deficient,,3.1,Unknown,Global,Ituri Dwarf Cricket,English
7862,110211746,110211686,Pareuthymia fasciata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,ACRIDIDAE,Pareuthymia,fasciata,,,,"Willemse, 1955",Endangered,A3c,3.1,Decreasing,Global,Malayan Wide-headed Grasshopper,English
7863,110212454,110212169,Svistella bifasciata,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TRIGONIDIIDAE,Svistella,bifasciata,,,,"(Shiraki, 1911)",Least Concern,,3.1,Unknown,Global,Gold Bell,English
7864,110465277,110465222,Melanogryllus carmichaeli,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,GRYLLIDAE,Melanogryllus,carmichaeli,,,,"(Chopard, 1928)",Data Deficient,,3.1,Unknown,Global,Sukna Lesser Field-Cricket,English
7865,110515664,110515634,Battus devilliers,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Battus,devilliers,,,,"(Godart, 1822)",Least Concern,,3.1,Unknown,Global,Devilliers Swallowtail,English
7866,110515726,110515696,Battus eracon,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Battus,eracon,,,,"(Godman &amp; Salvin, 1897)",Least Concern,,3.1,Unknown,Global,Colima Swallowtail,English
7867,110520091,110519867,Battus lycidas,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Battus,lycidas,,,,"(Cramer, 1777)",Least Concern,,3.1,Unknown,Global,Lycidas swallowtail,English
7868,110520514,110520503,Battus polydamas,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Battus,polydamas,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global,Gold Rim Swallowtail,English
7869,110524178,110524167,Eurytides dolicaon,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Eurytides,dolicaon,,,,"(Cramer, 1775)",Least Concern,,3.1,Unknown,Global,Dolicaon Kite Swallowtail,English
7870,110590920,110590900,Heraclides andraemon,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Heraclides,andraemon,,,,"Hübner, 1823",Least Concern,,3.1,Stable,Global,Bahaman Swallowtail,English
7871,110606481,15984,Heraclides caiguanabus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Heraclides,caiguanabus,,,,"(Poey, 1851)",Least Concern,,3.1,Unknown,Global,Poey's Black Swallowtail,English
7872,110606677,15988,Papilio esperanza,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PAPILIONIDAE,Papilio,esperanza,,,,"Beutelspacher, 1975",Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(ii); D",3.1,Unknown,Global,Esperanza Swallowtail,English
