,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,user_tweets_count,user_friends_count,user_followers_count,retweet_count,reply_count,quote_count,favorite_count,family,tweet_count,num_tweets_with_sentiment,mean_sentiment_polarity,standard_deviation_sentiment_polarity,sentiment_analysis_transformer_mean,sentiment_analysis_transformer_sd
496,496,496,497,5189,309,2946,0,1,0,11,Torymidae,3,2,0.13333333333333333,0.18856180831641267,-0.009109735488891602,1.395344755469556
497,497,497,498,39442,1130,1797,1,0,0,2,Trichogrammatidae,2,1,0.0,0.0,-0.9506785869598389,0.0
498,498,498,499,0,0,0,0,0,0,0,Trigonalidae,0,0,,,,
499,499,499,500,0,0,0,0,0,0,0,Vanhorniidae,0,0,,,,
500,500,500,501,4566707,123081,461959,65,131,8,601,Vespidae,202,81,0.10050383686957763,0.18093014197289053,-0.4434630701571335,0.8516966459586419
501,501,501,502,7198,2,136,0,0,0,0,Xiphydriidae,1,1,0.19318181818181815,0.0,-0.9622460007667542,0.0
502,502,502,503,725,417,757,0,1,0,2,Xyelidae,1,1,0.125,0.0,-0.9329781532287598,0.0
503,503,503,504,573,44,132,1,0,0,2,Hodotermitidae,1,1,-0.09166666666666667,0.0,-0.8954704999923706,0.0
504,504,504,505,82967,2028,1247,1,2,0,7,Kalotermitidae,3,1,-0.09166666666666667,0.0,-0.8954704999923706,0.0
505,505,505,506,573,44,132,1,0,0,2,Mastotermitidae,1,1,-0.09166666666666667,0.0,-0.8954704999923706,0.0
506,506,506,507,19597,903,3270,1,1,0,4,Rhinotermitidae,4,4,-0.17291666666666666,0.2879826865937912,-0.9683372527360916,0.04866717520133526
507,507,507,508,30854,1232,255,0,0,0,0,Serritermitidae,1,0,,,,
508,508,508,509,152899,8716,4258,1,3,0,1,Termitidae,6,2,0.08607142857142858,0.1217233816185414,-0.8178707957267761,0.2251391924385235
509,509,509,510,0,0,0,0,0,0,0,Termopsidae,0,0,,,,
510,510,510,511,0,0,0,0,0,0,0,Acanthopteroctetidae,0,0,,,,
511,511,511,512,0,0,0,0,0,0,0,Acrolophidae,0,0,,,,
512,512,512,513,284771,13728,34680,14,7,1,74,Adelidae,13,9,0.13042929292929292,0.171626442905805,-0.7431867652469211,0.6531590217141043
513,513,513,514,0,0,0,0,0,0,0,Agathiphagidae,0,0,,,,
514,514,514,515,0,0,0,0,0,0,0,Agonoxenidae,0,0,,,,
515,515,515,516,0,0,0,0,0,0,0,Aididae,0,0,,,,
516,516,516,517,223733,2634,3422,0,5,1,4,Alucitidae,11,2,0.0,0.0,-0.9841081500053406,0.009963177813187262
517,517,517,518,0,0,0,0,0,0,0,Amphisbatidae,0,0,,,,
518,518,518,519,0,0,0,0,0,0,0,Andesianidae,0,0,,,,
519,519,519,520,0,0,0,0,0,0,0,Anomoeotidae,0,0,,,,
520,520,520,521,50,99,138,4,0,0,19,Anthelidae,1,1,0.475,0.0,0.995311975479126,0.0
521,521,521,522,0,0,0,0,0,0,0,Apatelodidae,0,0,,,,
522,522,522,523,78614,5703,13596,5,5,0,44,Arctiidae,7,2,0.06818181818181818,0.09642365197998376,-0.9806980788707733,0.014877036734223886
523,523,523,524,0,0,0,0,0,0,0,Argyresthiidae,0,0,,,,
524,524,524,525,0,0,0,0,0,0,0,Arrhenophanidae,0,0,,,,
525,525,525,526,30443,3,3857,0,0,0,0,Autostichidae,2,2,0.06818181818181818,0.09642365197998376,-0.9365720152854919,0.01793247251702115
526,526,526,527,0,0,0,0,0,0,0,Batrachedridae,0,0,,,,
527,527,527,528,0,0,0,0,0,0,0,Bedelliidae,0,0,,,,
528,528,528,529,40651,0,184,0,0,0,0,Blastobasidae,1,1,0.0,0.0,-0.8428509831428528,0.0
529,529,529,530,6937,499,20872,0,1,0,6,Bombycidae,2,1,0.4875,0.0,0.9986787438392639,0.0
530,530,530,531,0,0,0,0,0,0,0,Brachodidae,0,0,,,,
531,531,531,532,160556,6869,70083,36,4,1,97,Brahmaeidae,3,0,,,,
532,532,532,533,32386,4,3867,0,0,0,0,Bucculatricidae,3,3,0.0909090909090909,0.07872958216222169,-0.8411091566085815,0.24400593904990112
533,533,533,534,0,0,0,0,0,0,0,Callidulidae,0,0,,,,
534,534,534,535,0,0,0,0,0,0,0,Carposinidae,0,0,,,,
535,535,535,536,0,0,0,0,0,0,0,Carthaeidae,0,0,,,,
536,536,536,537,818371,3816,16053,2,3,0,7,Castniidae,11,2,0.0,0.0,-0.9636484682559967,0.03769323317559637
537,537,537,538,0,0,0,0,0,0,0,Choreutidae,0,0,,,,
538,538,538,539,0,0,0,0,0,0,0,Cimeliidae,0,0,,,,
539,539,539,540,103539,3,4072,0,0,0,1,Coleophoridae,5,5,0.0008522727272727258,0.013609704053413049,-0.10039379596710205,0.9558695160275025
540,540,540,541,0,0,0,0,0,0,0,Copromorphidae,0,0,,,,
541,541,541,542,15474,811,811,7,1,0,15,Cosmopterigidae,3,3,0.08872655122655122,0.08250985178191568,-0.9165587623914083,0.10117942846943329
542,542,542,543,8975,912,3821,1,2,0,3,Cossidae,3,3,0.07373737373737373,0.06004156299437473,-0.31775903701782227,1.1404591633004846
543,543,543,544,508694,17399,67004,32,12,5,286,Crambidae,33,26,0.07853812853812854,0.2183174670422941,-0.8362858478839581,0.34557996406105573
544,544,544,545,0,0,0,0,0,0,0,Crinopterygidae,0,0,,,,
545,545,545,546,13906,3580,1800,8,5,4,48,Cyclotornidae,2,2,0.022222222222222213,0.2435590024086997,-0.9350252151489258,0.07777189368321231
546,546,546,547,870423,11185,57968,29,12,1,193,Dalceridae,13,4,0.16458333333333336,0.19369398831949103,0.039489611983299255,1.1089850034914057
547,547,547,548,0,0,0,0,0,0,0,Deoclonidae,0,0,,,,
548,548,548,549,0,0,0,0,0,0,0,Deuterogoniidae,0,0,,,,
549,549,549,550,0,0,0,0,0,0,0,Douglasiidae,0,0,,,,
550,550,550,551,242086,18048,23687,15,8,1,121,Drepanidae,9,3,0.08333333333333333,0.14433756729740646,0.24570874373118082,1.0732860259194252
551,551,551,552,0,0,0,0,0,0,0,Dudgeoneidae,0,0,,,,
552,552,552,553,35,95,28,0,1,0,0,Elachistidae,1,1,0.0,0.0,-0.992467999458313,0.0
553,553,553,554,0,0,0,0,0,0,0,Endromidae,0,0,,,,
554,554,554,555,36987,1313,4940,1,0,0,1,Epicopeiidae,4,4,0.13636363636363635,0.0,0.9988834410905838,0.00013335344014160094
555,555,555,556,13906,3580,1800,7,4,4,45,Epipyropidae,2,2,0.1790674603174603,0.02174633950077674,0.019232571125030518,1.271752409665543
556,556,556,557,0,0,0,0,0,0,0,Eriocottidae,0,0,,,,
557,557,557,558,44359,195,492,5,0,0,38,Eriocraniidae,2,1,0.0,0.0,0.8539461493492126,0.0
558,558,558,559,0,0,0,0,0,0,0,Eupterotidae,0,0,,,,
559,559,559,560,134288,5853,11013,1,2,0,22,Gelechiidae,14,12,0.10750561167227836,0.1897206576669454,-0.4398990372816722,0.8600780073628043
560,560,560,561,1273522,103489,324224,73,55,13,605,Geometridae,73,40,0.059529175685425685,0.2380281885158713,-0.46812413930892943,0.8328125157368393
561,561,561,562,0,0,0,0,0,0,0,Glyphidoceridae,0,0,,,,
562,562,562,563,0,0,0,0,0,0,0,Glyphipterigidae,0,0,,,,
563,563,563,564,224986,1185,1884,37,9,5,224,Gracillariidae,6,5,-0.03818181818181818,0.12697204742165213,-0.9809132099151612,0.0234558546731373
564,564,564,565,0,0,0,0,0,0,0,Hedylidae,0,0,,,,
565,565,565,566,14828,2754,3054,4,0,0,39,Heliozelidae,4,3,0.14772727272727273,0.1310518476667136,-0.9789749383926392,0.005054335348026378
566,566,566,567,94128,14647,19262,7,1,1,57,Hepialidae,10,10,0.16016666666666668,0.3623350625192989,-0.39277936816215514,0.9334015076274457
567,567,567,568,206660,7669,73133,12,11,0,95,Hesperiidae,20,6,0.17637310606060608,0.2433197368478436,0.6095394988854727,0.791346829861299
568,568,568,569,0,0,0,0,0,0,0,Heterobathmiidae,0,0,,,,
569,569,569,570,0,0,0,0,0,0,0,Heterogynidae,0,0,,,,
570,570,570,571,0,0,0,0,0,0,0,Himantopteridae,0,0,,,,
571,571,571,572,0,0,0,0,0,0,0,Hyblaeidae,0,0,,,,
572,572,572,573,48199,428,624,0,1,0,2,Immidae,2,1,0.0,0.0,-0.8931195139884949,0.0
573,573,573,574,33168,2463,4748,3,4,0,17,Incurvariidae,2,2,0.0,0.0,-0.9917904138565063,0.005006034078729949
574,574,574,575,0,0,0,0,0,0,0,Lacturidae,0,0,,,,
575,575,575,576,75020,4428,21513,34,7,8,241,Lasiocampidae,20,14,0.19149659863945576,0.2832235978676137,-0.32395881840160917,0.8964773979776218
576,576,576,577,139630,9,361,0,0,0,0,Lecithoceridae,5,5,0.027272727272727268,0.06098367211363063,0.08340239524841309,0.980352860339627
577,577,577,578,0,0,0,0,0,0,0,Lemoniidae,0,0,,,,
578,578,578,579,1120147,207788,635174,1103,204,175,3549,Limacodidae,51,26,0.002813159063159063,0.09532119980768262,-0.9770238193181845,0.06762004249120122
579,579,579,580,1156109,31410,57417,172,30,7,768,Lycaenidae,66,36,0.11817310004810005,0.21486949816389736,-0.5105468067857954,0.7897252456964933
580,580,580,581,69691,2553,14826,0,1,0,16,Lymantriidae,7,6,0.1388888888888889,0.2544829543880573,-0.2619018654028575,0.981250358795408
581,581,581,582,310,2246,512,3,1,0,12,Lyonetiidae,2,0,,,,
582,582,582,583,71952,1752,74136,9,7,1,200,Megalopygidae,12,2,0.0,0.0,-0.057015568017959595,1.3139908432782512
583,583,583,584,522133,29412,42664,6,32,1,219,Micropterigidae,120,17,0.00802139037433155,0.033073039777681765,-0.9614066586774939,0.10328698569142353
584,584,584,585,9215,22,239,0,0,0,0,Mimallonidae,2,2,0.13636363636363635,0.0,-0.7491036653518677,0.30101624810638306
585,585,585,586,0,0,0,0,0,0,0,Mirinidae,0,0,,,,
586,586,586,587,0,0,0,0,0,0,0,Mnesarchaeidae,0,0,,,,
587,587,587,588,12520,2363,2620,0,0,0,22,Momphidae,1,1,0.1,0.0,0.8598588109016418,0.0
588,588,588,589,0,0,0,0,0,0,0,Neopseustidae,0,0,,,,
589,589,589,590,10619,1323,1662,10,5,0,87,Nepticulidae,5,5,-0.016212121212121212,0.07261196667434291,-0.9853734493255615,0.012113231073700657
590,590,590,591,2271414,140129,318221,17,49,1,159,Noctuidae,103,67,0.0789608707006095,0.1338444075711887,-0.6570856242037532,0.6559859974020915
591,591,591,592,175950,39045,52223,14,5,0,130,Notodontidae,13,10,0.203125,0.2877602988310468,-0.34267920851707456,0.932216190573001
592,592,592,593,2618137,141713,584839,445,60,13,1900,Nymphalidae,124,82,0.0743106080910959,0.1942875338388152,-0.5043880721417869,0.807908589134576
593,593,593,594,9958,202,326,1,1,0,0,Oecophoridae,2,2,0.11818181818181818,0.02571297386132899,-0.9654597043991089,0.04524632775038518
594,594,594,595,2287,1018,683,3,2,0,25,Opostegidae,1,1,-0.05,0.0,-0.9939783811569214,0.0
595,595,595,596,0,0,0,0,0,0,0,Palaephatidae,0,0,,,,
596,596,596,597,453818,20760,188027,296,44,19,1433,Papilionidae,51,25,0.06365584415584415,0.1610444937828682,-0.3405384922027588,0.9049096450589879
597,597,597,598,0,0,0,0,0,0,0,Peleopodidae,0,0,,,,
598,598,598,599,38612171,181677,934526,50,26,9,213,Pieridae,166,137,0.04867955888393845,0.17180842270555868,-0.6928015873379951,0.689106239774269
599,599,599,600,27479,844,1064,0,0,0,0,Plutellidae,5,5,0.027272727272727268,0.06098367211363063,-0.8921869277954102,0.10348758930101798
600,600,600,601,253,146,63,0,0,0,4,Prodoxidae,1,1,0.0,0.0,-0.9971702098846436,0.0
601,601,601,602,0,0,0,0,0,0,0,Prototheoridae,0,0,,,,
602,602,602,603,29482294,64871,160796,37,62,11,260,Psychidae,69,10,0.08622222222222223,0.1539178673076755,-0.7655575096607208,0.621822297030566
603,603,603,604,0,0,0,0,0,0,0,Pterolonchidae,0,0,,,,
604,604,604,605,343695,9097,319737,12,13,2,124,Pterophoridae,19,9,0.0710575998075998,0.17419597610135062,-0.9332736995485094,0.09332913758252301
605,605,605,606,2151228,35609,54212,9,6,0,23,Pyralidae,18,12,0.04166666666666666,0.2775706298322186,-0.77944282690684,0.5609586496918422
606,606,606,607,194298,8626,31595,18,5,1,141,Riodinidae,12,8,0.042965367965367963,0.1980047639722949,-0.47169390320777893,0.8390909279886778
607,607,607,608,0,0,0,0,0,0,0,Roeslerstammiidae,0,0,,,,
608,608,608,609,1852519,54825,250238,198,77,20,1531,Saturniidae,71,39,0.14789398101898102,0.2461625471302697,-0.4214941752262605,0.8820222172902236
609,609,609,610,0,0,0,0,0,0,0,Sematuridae,0,0,,,,
610,610,610,611,305334,48663,68823,59,8,1,891,Sesiidae,28,5,0.003636363636363632,0.1958610993738519,-0.5818727493286133,0.8704189199087089
611,611,611,612,0,0,0,0,0,0,0,Somabrachyidae,0,0,,,,
612,612,612,613,1292996,148621,600450,303,88,45,1585,Sphingidae,88,40,0.11125158955627704,0.24418680506290374,-0.4642351359128952,0.8430377817701591
613,613,613,614,3893,175,3478,11,1,0,39,Thyrididae,2,2,0.0,0.0,-0.9765168130397797,0.018050188664912075
614,614,614,615,144567,8958,55501,3,7,3,93,Tineidae,16,7,0.05418831168831169,0.1287091761475255,-0.8747095550809588,0.1563535828733762
615,615,615,616,0,0,0,0,0,0,0,Tineodidae,0,0,,,,
616,616,616,617,378,101,281,5,0,0,17,Tischeriidae,1,1,-0.025,0.0,-0.9914432764053345,0.0
617,617,617,618,962092,63994,59953,5,2,0,10,Tortricidae,32,29,0.029239364084191668,0.1093020481869668,-0.6465580360642795,0.7146838895596417
618,618,618,619,6475,866,3619,31,1,3,152,Uraniidae,3,2,0.07916666666666666,0.11195857368787003,-0.031685858964920044,1.3560592143572179
619,619,619,620,43854,3826,902029,54,3,1,72,Urodidae,5,1,0.21212121212121213,0.0,-0.9935646653175354,0.0
620,620,620,621,0,0,0,0,0,0,0,Xyloryctidae,0,0,,,,
621,621,621,622,7392,142,2527,33,7,4,232,Yponomeutidae,3,3,-0.015467171717171718,0.060128424854744886,-0.8261655569076538,0.12312636477099721
622,622,622,623,0,0,0,0,0,0,0,Ypsolophidae,0,0,,,,
623,623,623,624,252794,21289,77979,52,15,9,254,Zygaenidae,11,7,-0.0630952380952381,0.41443449709327096,-0.4221855742590768,0.9713201742983637
624,624,624,625,212871,0,184,0,0,0,0,Acanthopidae,1,1,0.0,0.0,-0.9915050864219666,0.0
625,625,625,626,0,0,0,0,0,0,0,Amorphoscelidae,0,0,,,,
626,626,626,627,0,0,0,0,0,0,0,Chaeteessidae,0,0,,,,
627,627,627,628,11800,694,1007,12,6,3,22,Empusidae,26,9,-0.027777777777777776,0.08333333333333333,-0.9819825026724074,0.02114021672272351
628,628,628,629,0,0,0,0,0,0,0,Eremiaphilidae,0,0,,,,
629,629,629,630,548427,58584,206820,106,13,9,405,Hymenopodidae,15,11,0.05555555555555555,0.12362827596178776,-0.6330298943953081,0.7678895983914361
630,630,630,631,0,0,0,0,0,0,0,Iridopterygidae,0,0,,,,
631,631,631,632,6155,1467,6518,7,5,2,31,Liturgusidae,1,1,0.0,0.0,-0.9979663491249084,0.0
632,632,632,633,873327,338937,507272,55,24,5,196,Mantidae,32,19,0.08613769271664007,0.3635494784779597,-0.5717420860340721,0.7995935320772863
633,633,633,634,0,0,0,0,0,0,0,Mantoididae,0,0,,,,
634,634,634,635,0,0,0,0,0,0,0,Metallyticidae,0,0,,,,
635,635,635,636,0,0,0,0,0,0,0,Paraoxypilidae,0,0,,,,
636,636,636,637,0,0,0,0,0,0,0,Sibyllidae,0,0,,,,
637,637,637,638,10907,1436,226,0,1,0,0,Tarachodidae,1,0,,,,
638,638,638,639,9188041,220332,655593,465,433,6,3749,Thespidae,500,453,0.18364107957133616,0.3230646692540804,0.08096751090443424,0.9636898582881396
639,639,639,640,0,0,0,0,0,0,0,Toxoderidae,0,0,,,,
640,640,640,642,0,0,0,0,0,0,0,Apteropanorpidae,0,0,,,,
641,641,641,643,6888,159,20872,14,10,1,183,Bittacidae,1,0,,,,
642,642,642,644,25,59,77,0,0,0,6,Boreidae,1,1,0.12777777777777774,0.0,-0.9746643900871277,0.0
643,643,643,645,0,0,0,0,0,0,0,Choristidae,0,0,,,,
644,644,644,646,13939,440,4936,17,0,0,68,Meropeidae,1,0,,,,
645,645,645,647,0,0,0,0,0,0,0,Nannochoristidae,0,0,,,,
646,646,646,648,8034,614,12460,0,1,0,3,Panorpidae,1,0,,,,
647,647,647,649,0,0,0,0,0,0,0,Panorpodidae,0,0,,,,
648,648,648,650,41494,8729,18718,4,6,0,39,Corydalidae,7,5,0.2728333333333333,0.2576385819105688,-0.204356050491333,1.0807188388401407
649,649,649,651,20085,1420,1568,2,2,1,10,Sialidae,5,2,0.6392857142857143,0.22728432252424746,-0.9946873188018799,0.0006518431590694871
650,650,650,652,156156,4881,10304,0,10,0,34,Ascalaphidae,16,3,0.24609375,0.4262468784251534,-0.32135053475697833,1.1434586555403679
651,651,651,653,27120,497,562,0,1,0,0,Berothidae,1,0,,,,
652,652,652,654,295839,10472,210692,21,21,7,234,Chrysopidae,28,10,0.05227272727272727,0.2773617177941187,-0.5790860474109649,0.8284668626914002
653,653,653,655,49143,500,1686,0,1,0,2,Coniopterygidae,3,2,0.35,0.4949747468305832,-0.9947090744972229,0.0013433043557392146
654,654,654,656,49326,6959,4780,6,1,0,20,Hemerobiidae,5,4,0.08229166666666668,0.12612342389721093,7.405877113342285e-06,1.1474282200256358
655,655,655,657,38375,3,4226,0,0,0,0,Ithonidae,3,3,0.0909090909090909,0.07872958216222169,-0.8785811066627502,0.1264701564973152
656,656,656,658,237745,11854,112965,80,32,17,640,Mantispidae,21,9,0.14166666666666666,0.32787192621510003,-0.10274108250935872,0.9913342580317335
657,657,657,659,145125,6728,132344,45,25,6,529,Myrmeleontidae,20,6,0.1416277356902357,0.1474211134232514,-0.9566469689210256,0.021638104434753846
658,658,658,660,12712,3597,5209,1,3,0,18,Nemopteridae,4,3,0.13777777777777778,0.1247367598555424,-0.9516892035802206,0.031209871869549956
659,659,659,661,72,41,40,0,1,0,0,Nevrorthidae,1,0,,,,
660,660,660,662,353,388,378,0,0,0,1,Nymphidae,1,0,,,,
661,661,661,663,35897,1251,13183,3,1,0,14,Osmylidae,3,2,0.1,0.14142135623730953,-0.07047191262245178,1.2906388760986083
662,662,662,664,0,0,0,0,0,0,0,Polystoechotidae,0,0,,,,
663,663,663,665,0,0,0,0,0,0,0,Psychopsidae,0,0,,,,
664,664,664,666,8019,371,3311,6,0,0,22,Sisyridae,1,1,-0.3,0.0,-0.9859487414360046,0.0
665,665,665,667,47483,2914,2487,2,0,0,13,Aeshnidae,4,3,0.031746031746031744,0.0549857399228215,-0.7863749066988627,0.24583349257100448
666,666,666,668,0,0,0,0,0,0,0,Austropetaliidae,0,0,,,,
667,667,667,669,0,0,0,0,0,0,0,Chlorogomphidae,0,0,,,,
668,668,668,670,7694,162,175,0,1,0,0,Cordulegastridae,1,1,0.2,0.0,-0.994335412979126,0.0
669,669,669,671,0,0,0,0,0,0,0,Corduliidae,0,0,,,,
670,670,670,672,67208,41,3963,0,0,0,0,Gomphidae,4,3,0.05808080808080807,0.1005989105406166,-0.3344018856684367,1.1213001749400093
671,671,671,673,15997002,663068,1028457,10,210,2,517,Libellulidae,500,32,-0.0234375,0.1023784684709222,-0.9783136863261461,0.04526832785244939
672,672,672,674,65414,2,308,0,0,0,0,Macromiidae,2,1,0.0,0.0,-0.9916736483573914,0.0
673,673,673,675,0,0,0,0,0,0,0,Neopetaliidae,0,0,,,,
674,674,674,676,10801,5021,471,0,12,0,14,Petaluridae,34,8,0.0,0.0,-0.537476047873497,0.8385420525424218
675,675,675,677,1425,1,448,15,3,0,30,Synthemistidae,1,1,-0.0011904761904761862,0.0,-0.9928969740867615,0.0
676,676,676,678,0,0,0,0,0,0,0,Epiophlebiidae,0,0,,,,
677,677,677,679,0,0,0,0,0,0,0,Amphyipterygidae,0,0,,,,
678,678,678,680,44208,361,7356,15,0,1,62,Calopterygidae,5,4,0.0596590909090909,0.16205437945586798,-0.4851677119731903,0.9876800192954395
679,679,679,681,33055,0,83,0,0,0,0,Chlorocyphidae,1,1,0.0,0.0,0.6663630604743958,0.0
680,680,680,682,0,0,0,0,0,0,0,Chorismagrionidae,0,0,,,,
681,681,681,683,55193,3501,5306,1,2,0,4,Coenagrionidae,10,7,0.02126623376623377,0.050966528938303134,-0.7010891607829502,0.6189280004650703
682,682,682,684,0,0,0,0,0,0,0,Dicteriadidae,0,0,,,,
683,683,683,685,0,0,0,0,0,0,0,Diphlebiidae,0,0,,,,
684,684,684,686,0,0,0,0,0,0,0,Euphaeidae,0,0,,,,
685,685,685,687,0,0,0,0,0,0,0,Hemiphlebiidae,0,0,,,,
686,686,686,688,3142633,25170,39091,6,59,0,136,Isostictidae,76,13,0.0,0.0,-0.8595837217110854,0.43756493774843447
687,687,687,689,8812,464,998,0,0,0,1,Lestidae,2,2,-0.16083333333333333,0.13317177712346645,-0.9251358807086945,0.025587815346297386
688,688,688,690,0,0,0,0,0,0,0,Megapodagrionidae,0,0,,,,
689,689,689,691,0,0,0,0,0,0,0,Perilestidae,0,0,,,,
690,690,690,692,45757,1671,4582,0,1,0,0,Platycnemididae,4,3,0.0025883838383838342,0.05639690200995781,-0.9733719627062479,0.02852462660525794
691,691,691,693,0,0,0,0,0,0,0,Platystictidae,0,0,,,,
692,692,692,694,0,0,0,0,0,0,0,Polythoridae,0,0,,,,
693,693,693,695,0,0,0,0,0,0,0,Protoneuridae,0,0,,,,
694,694,694,696,0,0,0,0,0,0,0,Pseudolestidae,0,0,,,,
695,695,695,697,0,0,0,0,0,0,0,Pseudostigmatidae,0,0,,,,
696,696,696,698,4406,232,499,0,0,0,0,Synlestidae,1,1,-0.1,0.0,-0.959940493106842,0.0
697,697,697,699,374973,50511,103372,29,16,3,139,Acrididae,33,18,0.04755591630591631,0.09877544220599238,-0.836265441444185,0.4552099105187012
698,698,698,700,0,0,0,0,0,0,0,Chorotypidae,0,0,,,,
699,699,699,701,0,0,0,0,0,0,0,Cylindrachetidae,0,0,,,,
700,700,700,702,0,0,0,0,0,0,0,Episactidae,0,0,,,,
701,701,701,703,34298,2457,892532,35,2,0,64,Eumastacidae,8,3,0.0,0.0,-0.3308922052383423,1.1422874241805288
702,702,702,704,0,0,0,0,0,0,0,Euschmidtiidae,0,0,,,,
703,703,703,705,0,0,0,0,0,0,0,Lentulidae,0,0,,,,
704,704,704,706,3156,1606,1361,2,2,0,10,Pamphagidae,2,2,0.2791666666666667,0.14731391274719738,-0.008583873510360718,1.3947561747301012
705,705,705,707,0,0,0,0,0,0,0,Pneumoridae,0,0,,,,
706,706,706,708,24407,947,21047,0,6,0,28,Proscopiidae,8,2,0.0,0.0,-0.9933258593082428,0.0008655698278682307
707,707,707,709,145278,2420,2972,0,0,0,1,Pyrgomorphidae,7,0,,,,
708,708,708,710,0,0,0,0,0,0,0,Rhipipterygidae,0,0,,,,
709,709,709,711,10979,4194,43394,23,10,2,230,Romaleidae,5,0,,,,
710,710,710,712,0,0,0,0,0,0,0,Tanaoceridae,0,0,,,,
711,711,711,713,13961,1231,10072,18,2,1,109,Tetrigidae,5,3,0.17525252525252524,0.1743697382921657,-0.9010921915372213,0.14429830990037065
712,712,712,714,0,0,0,0,0,0,0,Thericleidae,0,0,,,,
713,713,713,715,0,0,0,0,0,0,0,Tridactylidae,0,0,,,,
714,714,714,716,2961,2029,9989,26,5,1,200,Trigonopterygidae,2,2,0.01785714285714286,0.02525381361380527,-0.9606658518314362,0.03755659309272405
715,715,715,717,0,0,0,0,0,0,0,Xyronotidae,0,0,,,,
716,716,716,718,64531,63,10269,1,0,0,2,Anostostomatidae,3,3,0.1962121212121212,0.3122857392198853,0.3200975259145101,1.1182954104113416
717,717,717,719,2803,576,9632,8,1,0,77,Gryllacrididae,1,1,0.0,0.0,-0.9821075797080994,0.0
718,718,718,720,3036362,26086,13582,1,7,2,47,Gryllidae,29,17,0.10910364145658263,0.22060616812750206,-0.32297803373897777,0.8425448950229774
719,719,719,721,182439,5768,298851,1,3,1,36,Gryllotalpidae,8,4,0.13718434343434344,0.19351974965301272,-0.9524420648813248,0.008874687499892925
720,720,720,722,0,0,0,0,0,0,0,Myrmecophilidae,0,0,,,,
721,721,721,723,0,0,0,0,0,0,0,Prophalangopsidae,0,0,,,,
722,722,722,724,33611,358,192,0,0,0,0,Rhaphidophoridae,2,2,-0.08049242424242423,0.0018749043440552614,-0.029816508293151855,1.359543199295674
723,723,723,725,1798389,123525,198728,11,3,0,36,Stenopelmatidae,22,19,0.05881578947368421,0.15084569107077564,0.8243486504805716,0.4416351348631181
724,724,724,726,334668,11064,30969,15,13,1,65,Tettigoniidae,29,10,0.03375000000000001,0.1578642837728444,-0.569825679063797,0.8047310937604518
725,725,725,727,0,0,0,0,0,0,0,Agathemeridae,0,0,,,,
726,726,726,728,0,0,0,0,0,0,0,Aschiphasmatidae,0,0,,,,
727,727,727,729,0,0,0,0,0,0,0,Bacillidae,0,0,,,,
728,728,728,730,13067,2669,2197,1,0,0,6,Diapheromeridae,3,2,0.09943181818181818,0.052229478155824516,-0.9601577520370483,0.05543465402831764
729,729,729,731,715,195,28,0,0,0,1,Heteronemiidae,1,0,,,,
730,730,730,732,0,0,0,0,0,0,0,Heteropterygidae,0,0,,,,
731,731,731,733,124482,3945,6400,1,3,0,5,Phasmatidae,8,6,0.07920875420875421,0.13841716647500246,-0.6683948834737142,0.7886896667859493
732,732,732,734,208029,37282,714253,287,13,14,1394,Phylliidae,16,5,0.2380909090909091,0.16883301447542629,0.19906134605407716,1.0653327456148047
733,733,733,735,6993,281,8347,4,2,0,11,Pseudophasmatidae,1,0,,,,
734,734,734,736,0,0,0,0,0,0,0,Timematidae,0,0,,,,
735,735,735,737,0,0,0,0,0,0,0,Boopidae,0,0,,,,
736,736,736,738,49121,840,23819,0,0,0,12,Echinophthiriidae,1,1,0.0,0.0,-0.9939244389533997,0.0
737,737,737,739,0,0,0,0,0,0,0,Gyropidae,0,0,,,,
738,738,738,740,0,0,0,0,0,0,0,Haematomyzidae,0,0,,,,
739,739,739,741,0,0,0,0,0,0,0,Heptapsogasteridae,0,0,,,,
740,740,740,742,0,0,0,0,0,0,0,Hoplopleuridae,0,0,,,,
741,741,741,743,0,0,0,0,0,0,0,Laemobothriidae,0,0,,,,
742,742,742,744,0,0,0,0,0,0,0,Linognathidae,0,0,,,,
743,743,743,745,0,0,0,0,0,0,0,Menoponidae,0,0,,,,
744,744,744,746,0,0,0,0,0,0,0,Pedicinidae,0,0,,,,
745,745,745,747,748691,1090,5768,16,2,0,17,Pediculidae,4,1,0.0,0.0,-0.809004545211792,0.0
746,746,746,748,84597,3379,18427,7,0,1,15,Philopteridae,5,5,0.1193181818181818,0.018737082327092217,-0.3317959666252136,0.788051531881482
747,747,747,749,0,0,0,0,0,0,0,Polyplacidae,0,0,,,,
748,748,748,750,0,0,0,0,0,0,0,Pthiridae,0,0,,,,
749,749,749,751,0,0,0,0,0,0,0,Ricinidae,0,0,,,,
750,750,750,752,0,0,0,0,0,0,0,Trichodectidae,0,0,,,,
751,751,751,753,318,94,235,0,0,0,1,Austroperlidae,1,1,0.14285714285714285,0.0,-0.9866410493850708,0.0
752,752,752,754,160776,3339,1561,0,1,0,3,Capniidae,1,1,0.16666666666666666,0.0,-0.9753096699714661,0.0
753,753,753,755,48682969,129879,2723996,5,1,0,35,Chloroperlidae,11,2,-0.060606060606060615,0.08570991287109668,-0.9432195127010345,0.07332131292100745
